year,month,day,statefips,spend_acf,spend_aer,spend_all,spend_all_inchigh,spend_all_inclow,spend_all_incmiddle,spend_apg,spend_grf,spend_hcs,spend_tws
2020,6,10,33,-0.356,-0.517,-0.0499,-0.0777,-0.288,-0.0198,0.0488,0.0916,-0.279,-0.459
2020,6,10,34,-0.438,-0.409,-0.0949,-0.126,-0.0352,-0.0536,-0.233,0.219,-0.151,-0.572
2020,6,10,35,-0.511,-0.613,-0.169,-0.126,-0.196,-0.163,-0.108,0.267,-0.0855,-0.573
2020,6,10,36,-0.469,-0.641,-0.124,-0.171,-0.0628,-0.091,-0.244,0.14,-0.272,-0.557
2020,6,10,37,-0.382,-0.561,-0.116,-0.156,-0.0683,-0.112,-0.111,0.0886,-0.101,-0.555
2020,6,10,38,-0.178,-0.361,-0.00713,-0.0247,0.0459,-0.00682,0.0708,0.0578,-0.0863,-0.397
2020,6,10,39,-0.288,-0.56,-0.0202,-0.142,0.0316,-0.0189,0.111,0.119,-0.0629,-0.488
2020,6,10,40,-0.226,-0.474,-0.023,-0.0752,0.0177,-0.0256,0.066,0.0822,-0.00358,-0.466
2020,6,10,41,-0.479,-0.582,-0.19,-0.259,-0.158,-0.168,-0.205,0.0768,-0.21,-0.595
2020,6,10,42,-0.433,-0.554,-0.104,-0.131,-0.0797,-0.105,-0.15,0.135,-0.281,-0.491
2020,6,10,44,-0.58,-0.825,-0.235,-0.17,-0.416,-0.233,-0.191,-0.0191,-0.512,-0.566
2020,6,10,45,-0.22,-0.508,-0.0265,-0.119,0.0013,-0.017,0.0231,0.0892,-0.0181,-0.478
2020,6,10,46,-0.479,-0.465,-0.18,-0.144,-0.269,-0.172,-0.116,-0.0223,-0.233,-0.55
2020,6,10,47,-0.117,-0.449,0.0424,-0.0822,0.0956,0.0131,0.198,0.111,-0.00315,-0.442
2020,6,10,48,-0.294,-0.527,-0.0823,-0.126,-0.0312,-0.0707,-0.114,0.0913,-0.0928,-0.526
2020,6,10,49,-0.377,-0.548,-0.104,-0.141,-0.0933,-0.0765,-0.179,0.172,-0.121,-0.527
2020,6,10,50,-0.421,-0.554,-0.0829,-0.0963,.,-0.0654,0.118,0.0548,0.0306,-0.523
2020,6,10,51,-0.375,-0.526,-0.0945,-0.155,0.041,-0.0735,-0.0864,0.105,-0.2,-0.551
2020,6,10,53,-0.484,-0.627,-0.179,-0.224,-0.217,-0.128,-0.318,0.0804,-0.177,-0.568
2020,6,10,54,-0.227,-0.613,0.0332,-0.162,0.0434,0.0391,0.25,0.114,-0.188,-0.396
2020,6,10,55,-0.387,-0.434,-0.0836,-0.116,-0.0806,-0.0722,-0.0214,0.0856,-0.21,-0.499
2020,6,10,56,-0.262,-0.464,-0.0349,-0.0218,0.0049,-0.0408,0.0331,0.0613,-0.0721,-0.442
2020,6,11,1,-0.213,-0.373,-0.00923,-0.152,0.0411,-0.0123,0.133,0.106,-0.0761,-0.488
2020,6,11,2,-0.324,-0.333,-0.123,-0.132,.,-0.104,-0.0454,0.033,-0.413,-0.493
2020,6,11,4,-0.403,-0.468,-0.121,-0.141,-0.147,-0.101,-0.168,0.0412,-0.121,-0.531
2020,6,11,5,-0.227,-0.57,0.0226,-0.0835,0.0242,0.0282,0.0814,0.0978,0.0878,-0.568
2020,6,11,6,-0.494,-0.66,-0.201,-0.215,-0.195,-0.176,-0.3,0.0969,-0.212,-0.606
2020,6,11,8,-0.442,-0.486,-0.148,-0.151,-0.104,-0.154,-0.189,0.0647,-0.142,-0.562
2020,6,11,9,-0.472,-0.585,-0.126,-0.138,-0.0834,-0.108,-0.0873,0.132,-0.183,-0.621
2020,6,11,10,-0.483,-0.523,-0.107,-0.0899,-0.133,-0.113,-0.116,0.181,-0.0469,-0.532
2020,6,11,11,-0.608,-0.593,-0.267,-0.307,-0.0996,-0.204,-0.223,0.206,-0.387,-0.791
2020,6,11,12,-0.26,-0.488,-0.0648,-0.104,-0.0336,-0.0667,-0.0316,0.0647,-0.0611,-0.508
2020,6,11,13,-0.272,-0.494,-0.0776,-0.113,-0.011,-0.0807,-0.0901,0.121,-0.0944,-0.543
2020,6,11,15,-0.327,-0.707,-0.00569,-0.0301,0.0522,0.0319,0.0985,0.208,0.00615,-0.472
2020,6,11,16,-0.228,-0.44,0.0154,-0.064,0.0575,0.0112,0.0545,0.105,0.0313,-0.352
2020,6,11,17,-0.384,-0.576,-0.0997,-0.161,-0.0386,-0.0736,-0.0836,0.0792,-0.229,-0.511
2020,6,11,18,-0.284,-0.602,0.0466,0.118,0.116,0.0114,0.124,0.112,0.00168,-0.424
2020,6,11,19,-0.467,-0.465,-0.144,-0.155,-0.116,-0.144,-0.136,-0.146,-0.231,-0.518
2020,6,11,20,-0.285,-0.637,-0.036,-0.056,-0.0986,-0.0102,0.0884,0.0612,-0.0464,-0.516
2020,6,11,21,-0.192,-0.494,0.0418,-0.00242,0.0261,0.0527,0.195,0.148,-0.0627,-0.375
2020,6,11,22,-0.257,-0.419,-0.0354,-0.0989,-0.0282,-0.0315,0.067,0.0779,0.0982,-0.445
2020,6,11,23,-0.315,-0.5,0.0154,-0.0475,0.053,0.00705,0.149,0.0194,-0.00695,-0.421
2020,6,11,24,-0.432,-0.607,-0.141,-0.184,0.0303,-0.105,-0.181,0.0916,-0.25,-0.577
2020,6,11,25,-0.452,-0.49,-0.0969,-0.119,-0.0674,-0.057,-0.116,0.14,-0.295,-0.592
2020,6,11,26,-0.265,-0.386,0.00107,-0.0697,0.0521,-0.00978,0.0814,0.117,-0.157,-0.451
2020,6,11,27,-0.445,-0.443,-0.103,-0.108,-0.101,-0.099,-0.0883,0.0844,-0.164,-0.54
2020,6,11,28,-0.258,-0.767,-0.0554,-0.142,-0.0104,-0.133,0.14,0.0824,0.0479,-0.515
2020,6,11,29,-0.332,-0.707,-0.0753,-0.141,-0.0789,-0.0513,0.0153,0.0869,-0.156,-0.536
2020,6,11,30,-0.409,-0.44,-0.0916,.,-0.133,-0.0807,-0.0303,0.113,-0.196,-0.495
2020,6,11,31,-0.351,-0.459,-0.0662,-0.0832,-0.089,-0.0563,0.013,0.0603,-0.00471,-0.509
2020,6,11,32,-0.397,-0.565,-0.148,-0.115,-0.139,-0.167,-0.186,0.129,-0.242,-0.499
2020,6,11,33,-0.363,-0.489,-0.0422,-0.0755,-0.217,-0.00926,0.0527,0.0884,-0.21,-0.448
2020,6,11,34,-0.433,-0.4,-0.0899,-0.121,-0.0318,-0.0473,-0.225,0.22,-0.123,-0.565
2020,6,11,35,-0.517,-0.645,-0.164,-0.0436,-0.188,-0.166,-0.116,0.252,-0.0576,-0.57
2020,6,11,36,-0.455,-0.615,-0.108,-0.148,-0.0471,-0.0817,-0.225,0.145,-0.246,-0.544
2020,6,11,37,-0.374,-0.519,-0.105,-0.152,-0.055,-0.0999,-0.105,0.0868,-0.108,-0.556
2020,6,11,38,-0.173,-0.397,-0.00374,-0.0221,0.0598,-0.00476,0.0834,0.0685,-0.0989,-0.39
2020,6,11,39,-0.282,-0.539,-0.00869,-0.14,0.0469,-0.00673,0.129,0.116,-0.117,-0.457
2020,6,11,40,-0.22,-0.468,-0.0142,-0.0549,0.033,-0.0237,0.0709,0.0854,-0.0125,-0.448
2020,6,11,41,-0.476,-0.537,-0.178,-0.238,-0.16,-0.158,-0.19,0.0665,-0.172,-0.608
2020,6,11,42,-0.424,-0.537,-0.0984,-0.122,-0.0737,-0.101,-0.129,0.13,-0.253,-0.495
2020,6,11,44,-0.572,-0.794,-0.23,-0.176,-0.352,-0.237,-0.145,-0.00557,-0.315,-0.484
2020,6,11,45,-0.219,-0.503,-0.0228,-0.101,0.00977,-0.018,0.0296,0.0892,-0.044,-0.48
2020,6,11,46,-0.489,-0.469,-0.182,-0.129,-0.27,-0.176,-0.115,-0.0316,-0.208,-0.558
2020,6,11,47,-0.12,-0.433,0.0484,-0.0676,0.109,0.012,0.212,0.105,0.0137,-0.434
2020,6,11,48,-0.293,-0.525,-0.0742,-0.118,-0.0253,-0.0615,-0.0977,0.0915,-0.0837,-0.519
2020,6,11,49,-0.359,-0.549,-0.102,-0.137,-0.093,-0.0764,-0.18,0.182,-0.157,-0.534
2020,6,11,50,-0.433,-0.554,-0.0734,-0.112,.,-0.0516,0.115,0.0497,-0.458,-0.496
2020,6,11,51,-0.374,-0.448,-0.0864,-0.148,0.0519,-0.0641,-0.0767,0.111,-0.186,-0.549
2020,6,11,53,-0.477,-0.636,-0.173,-0.217,-0.216,-0.123,-0.316,0.0741,-0.186,-0.566
2020,6,11,54,-0.211,-0.584,0.0372,-0.146,0.0505,0.0392,0.244,0.107,-0.181,-0.377
2020,6,11,55,-0.384,-0.412,-0.0936,-0.11,-0.0853,-0.0888,-0.0309,0.0836,-0.219,-0.517
2020,6,11,56,-0.27,-0.489,-0.0305,-0.0275,-0.0316,-0.0316,0.0184,0.0591,-0.109,-0.431
2020,6,12,1,-0.21,-0.375,-0.00561,-0.121,0.0418,-0.014,0.106,0.108,-0.105,-0.461
2020,6,12,2,-0.325,-0.208,-0.115,-0.125,.,-0.0939,-0.0712,0.0208,-0.438,-0.5
2020,6,12,4,-0.398,-0.469,-0.119,-0.134,-0.136,-0.105,-0.163,0.0675,-0.136,-0.507
2020,6,12,5,-0.22,-0.534,0.0177,-0.0967,0.0185,0.0243,0.0791,0.08,0.0533,-0.564
2020,6,12,6,-0.483,-0.647,-0.193,-0.205,-0.195,-0.172,-0.286,0.0967,-0.204,-0.592
2020,6,12,8,-0.427,-0.46,-0.14,-0.146,-0.0921,-0.144,-0.188,0.0643,-0.115,-0.541
2020,6,12,9,-0.468,-0.554,-0.124,-0.133,-0.1,-0.109,-0.0826,0.131,-0.17,-0.605
2020,6,12,10,-0.454,-0.563,-0.0961,-0.0765,-0.0979,-0.105,-0.113,0.167,-0.0903,-0.502
2020,6,12,11,-0.594,-0.575,-0.252,-0.294,-0.0704,-0.186,-0.193,0.217,-0.353,-0.773
2020,6,12,12,-0.252,-0.476,-0.06,-0.1,-0.033,-0.0598,-0.0251,0.0672,-0.0523,-0.495
2020,6,12,13,-0.266,-0.5,-0.0703,-0.114,-0.0156,-0.0645,-0.0732,0.119,-0.108,-0.529
2020,6,12,15,-0.325,-0.706,0.00101,-0.0229,0.0276,0.0395,0.0915,0.202,0.0248,-0.466
2020,6,12,16,-0.221,-0.474,0.0183,-0.0544,0.0568,0.0144,0.0492,0.12,0.0244,-0.342
2020,6,12,17,-0.383,-0.566,-0.1,-0.165,-0.0395,-0.0712,-0.0711,0.0708,-0.227,-0.495
2020,6,12,18,-0.277,-0.615,0.0411,0.103,0.124,0.00458,0.157,0.109,-0.00664,-0.433
2020,6,12,19,-0.457,-0.441,-0.136,-0.145,-0.101,-0.137,-0.143,-0.143,-0.225,-0.494
2020,6,12,20,-0.289,-0.629,-0.0396,-0.062,-0.107,-0.0115,0.0864,0.0519,-0.012,-0.51
2020,6,12,21,-0.196,-0.491,0.0461,-0.0221,0.0279,0.0603,0.187,0.146,-0.0587,-0.373
2020,6,12,22,-0.25,-0.427,-0.0411,-0.0884,-0.0398,-0.036,0.0564,0.0461,0.124,-0.437
2020,6,12,23,-0.319,-0.518,0.00678,-0.0475,0.0449,-0.0026,0.158,0.00521,-0.0427,-0.416
2020,6,12,24,-0.426,-0.629,-0.135,-0.177,0.0385,-0.104,-0.174,0.0982,-0.251,-0.568
2020,6,12,25,-0.44,-0.509,-0.0933,-0.118,-0.0604,-0.0468,-0.0779,0.13,-0.294,-0.578
2020,6,12,26,-0.249,-0.385,0.0002,-0.0784,0.0494,-0.00806,0.0814,0.104,-0.169,-0.447
2020,6,12,27,-0.435,-0.434,-0.0988,-0.102,-0.106,-0.0956,-0.0822,0.0796,-0.156,-0.525
2020,6,12,28,-0.268,-0.756,-0.0518,-0.198,-0.0112,-0.106,0.146,0.101,0.0535,-0.477
2020,6,12,29,-0.322,-0.711,-0.0581,-0.112,-0.0614,-0.0395,0.0232,0.0897,-0.152,-0.524
2020,6,12,30,-0.404,-0.436,-0.0996,.,-0.149,-0.0865,-0.0622,0.0983,-0.202,-0.475
2020,6,12,31,-0.339,-0.466,-0.0609,-0.0702,-0.0916,-0.0528,0.0233,0.0636,0.0136,-0.486
2020,6,12,32,-0.382,-0.557,-0.139,-0.11,-0.13,-0.156,-0.167,0.146,-0.175,-0.49
2020,6,12,33,-0.368,-0.509,-0.0359,-0.0658,-0.223,-0.00556,0.0256,0.0912,-0.158,-0.428
2020,6,12,34,-0.435,-0.357,-0.0847,-0.119,-0.00591,-0.0407,-0.23,0.227,-0.138,-0.563
2020,6,12,35,-0.506,-0.666,-0.163,-0.0713,-0.184,-0.164,-0.104,0.264,0.011,-0.547
2020,6,12,36,-0.447,-0.622,-0.104,-0.142,-0.0482,-0.0781,-0.215,0.14,-0.234,-0.532
2020,6,12,37,-0.368,-0.505,-0.0998,-0.143,-0.0425,-0.0975,-0.0971,0.0797,-0.0881,-0.544
2020,6,12,38,-0.176,-0.435,-0.00461,-0.0246,0.0536,-0.0038,0.0854,0.0793,-0.0715,-0.381
2020,6,12,39,-0.28,-0.532,-0.00775,-0.145,0.0496,-0.0054,0.121,0.114,-0.147,-0.443
2020,6,12,40,-0.224,-0.472,-0.0148,-0.0419,0.0277,-0.026,0.0609,0.0747,-0.0246,-0.44
2020,6,12,41,-0.463,-0.475,-0.154,-0.17,-0.182,-0.144,-0.173,0.062,-0.166,-0.6
2020,6,12,42,-0.416,-0.535,-0.0891,-0.112,-0.0643,-0.0922,-0.119,0.128,-0.228,-0.485
2020,6,12,44,-0.565,-0.821,-0.208,-0.159,-0.295,-0.221,-0.168,-0.0144,-0.0469,-0.534
2020,6,12,45,-0.216,-0.492,-0.0188,-0.0948,0.0212,-0.0169,0.0286,0.0968,-0.0577,-0.461
2020,6,12,46,-0.481,-0.473,-0.183,-0.153,-0.257,-0.176,-0.127,-0.0303,-0.179,-0.549
2020,6,12,47,-0.114,-0.411,0.0508,-0.0443,0.113,0.00974,0.213,0.102,0.000574,-0.424
2020,6,12,48,-0.292,-0.532,-0.0733,-0.113,-0.0268,-0.0633,-0.0931,0.0819,-0.0789,-0.51
2020,6,12,49,-0.344,-0.519,-0.109,-0.124,-0.114,-0.0968,-0.188,0.199,-0.133,-0.513
2020,6,12,50,-0.437,-0.508,-0.0626,-0.0548,.,-0.0527,0.101,0.0731,-0.42,-0.495
2020,6,12,51,-0.371,-0.415,-0.0801,-0.142,0.0647,-0.0597,-0.0775,0.106,-0.184,-0.545
2020,6,12,53,-0.471,-0.615,-0.165,-0.205,-0.201,-0.121,-0.294,0.0697,-0.184,-0.54
2020,6,12,54,-0.207,-0.579,0.0311,-0.101,0.0454,0.0281,0.238,0.0944,-0.218,-0.367
2020,6,12,55,-0.376,-0.407,-0.0943,-0.115,-0.0946,-0.087,-0.0399,0.0719,-0.201,-0.501
2020,6,12,56,-0.259,-0.509,-0.0194,-0.00366,-0.022,-0.023,0.00325,0.0615,0.0372,-0.437
2020,6,13,1,-0.206,-0.384,-0.0116,-0.128,0.0317,-0.0165,0.098,0.0908,-0.102,-0.47
2020,6,13,2,-0.31,-0.344,-0.116,-0.136,.,-0.0804,-0.0603,0.00734,-0.383,-0.523
2020,6,13,4,-0.4,-0.496,-0.12,-0.134,-0.133,-0.108,-0.168,0.0658,-0.145,-0.49
2020,6,13,5,-0.225,-0.534,0.0109,-0.152,0.0215,0.0152,0.0537,0.0695,-0.0246,-0.572
2020,6,13,6,-0.475,-0.642,-0.187,-0.197,-0.194,-0.17,-0.269,0.0965,-0.187,-0.586
2020,6,13,8,-0.419,-0.458,-0.133,-0.137,-0.0889,-0.138,-0.172,0.0744,-0.122,-0.53
2020,6,13,9,-0.466,-0.539,-0.125,-0.134,-0.128,-0.105,-0.0847,0.117,-0.171,-0.588
2020,6,13,10,-0.46,-0.597,-0.096,-0.0869,-0.145,-0.0981,-0.0579,0.121,-0.057,-0.499
2020,6,13,11,-0.567,-0.625,-0.235,-0.278,-0.0577,-0.162,-0.145,0.249,-0.329,-0.786
2020,6,13,12,-0.241,-0.474,-0.0536,-0.093,-0.0249,-0.0545,-0.0228,0.0651,-0.0461,-0.48
2020,6,13,13,-0.263,-0.508,-0.0705,-0.115,-0.023,-0.0619,-0.0654,0.107,-0.108,-0.515
2020,6,13,15,-0.322,-0.701,0.00211,-0.0211,0.017,0.0402,0.0802,0.199,0.0242,-0.451
2020,6,13,16,-0.223,-0.478,0.0107,-0.0816,0.049,0.00818,0.0592,0.104,0.0375,-0.337
2020,6,13,17,-0.373,-0.543,-0.0937,-0.159,-0.0258,-0.0666,-0.068,0.0662,-0.211,-0.487
2020,6,13,18,-0.282,-0.602,0.0398,0.0992,0.127,0.00288,0.184,0.104,-0.0151,-0.432
2020,6,13,19,-0.459,-0.414,-0.136,-0.133,-0.0976,-0.143,-0.133,-0.143,-0.228,-0.498
2020,6,13,20,-0.283,-0.601,-0.0363,-0.0534,-0.104,-0.00883,0.0787,0.0614,-0.0578,-0.508
2020,6,13,21,-0.188,-0.495,0.0482,-0.0118,0.0396,0.0573,0.188,0.134,-0.0218,-0.361
2020,6,13,22,-0.236,-0.39,-0.0556,-0.107,-0.0648,-0.0442,0.0542,0.000173,0.108,-0.458
2020,6,13,23,-0.315,-0.471,0.00971,-0.0543,0.0539,-0.000848,0.161,-0.00766,-0.0903,-0.406
2020,6,13,24,-0.414,-0.645,-0.134,-0.178,0.0318,-0.0992,-0.162,0.083,-0.258,-0.56
2020,6,13,25,-0.426,-0.52,-0.0841,-0.113,-0.00807,-0.0285,-0.0406,0.136,-0.258,-0.565
2020,6,13,26,-0.225,-0.369,0.00175,-0.0734,0.0507,-0.0069,0.0938,0.0831,-0.162,-0.439
2020,6,13,27,-0.425,-0.42,-0.0927,-0.0951,-0.0893,-0.0912,-0.0758,0.0787,-0.168,-0.514
2020,6,13,28,-0.257,-0.745,-0.0482,-0.192,-0.00742,-0.102,0.134,0.0977,0.134,-0.466
2020,6,13,29,-0.33,-0.728,-0.064,-0.131,-0.0676,-0.0399,-0.0107,0.0871,-0.131,-0.527
2020,6,13,30,-0.403,-0.376,-0.0924,.,-0.153,-0.0777,-0.0521,0.0944,-0.175,-0.469
2020,6,13,31,-0.331,-0.446,-0.0552,-0.0676,-0.055,-0.0505,0.0398,0.0564,0.00981,-0.477
2020,6,13,32,-0.386,-0.573,-0.135,-0.103,-0.142,-0.15,-0.158,0.144,-0.159,-0.477
2020,6,13,33,-0.363,-0.503,-0.027,-0.0524,-0.173,-0.00167,0.0252,0.0829,-0.165,-0.407
2020,6,13,34,-0.432,-0.368,-0.082,-0.117,-0.00138,-0.0366,-0.238,0.222,-0.137,-0.556
2020,6,13,35,-0.502,-0.654,-0.154,-0.0643,-0.173,-0.156,-0.0972,0.252,0.0644,-0.536
2020,6,13,36,-0.439,-0.605,-0.0956,-0.136,-0.0349,-0.0683,-0.193,0.133,-0.231,-0.515
2020,6,13,37,-0.362,-0.525,-0.0994,-0.143,-0.0461,-0.0958,-0.0913,0.0728,-0.0713,-0.529
2020,6,13,38,-0.179,-0.4,-0.00204,-0.0221,0.0528,-0.000698,0.0798,0.0711,-0.0948,-0.357
2020,6,13,39,-0.275,-0.522,0.00261,-0.133,0.064,0.00287,0.139,0.116,-0.146,-0.435
2020,6,13,40,-0.215,-0.436,-0.0152,-0.0337,0.0267,-0.0289,0.0497,0.0635,-0.0705,-0.432
2020,6,13,41,-0.472,-0.442,-0.156,-0.153,-0.178,-0.154,-0.168,0.0527,-0.145,-0.593
2020,6,13,42,-0.409,-0.524,-0.0819,-0.11,-0.0563,-0.0817,-0.101,0.116,-0.233,-0.479
2020,6,13,44,-0.562,-0.825,-0.22,-0.158,-0.289,-0.254,-0.127,-0.00166,-0.117,-0.511
2020,6,13,45,-0.214,-0.502,-0.0209,-0.0845,0.0213,-0.0225,0.022,0.0894,-0.0732,-0.449
2020,6,13,46,-0.476,-0.439,-0.172,-0.15,-0.253,-0.162,-0.139,-0.0282,-0.116,-0.547
2020,6,13,47,-0.111,-0.414,0.0465,-0.0422,0.112,0.002,0.2,0.0941,-0.00811,-0.417
2020,6,13,48,-0.293,-0.529,-0.0705,-0.107,-0.0349,-0.0587,-0.0847,0.0795,-0.0785,-0.495
2020,6,13,49,-0.347,-0.502,-0.107,-0.123,-0.121,-0.0926,-0.204,0.183,-0.112,-0.494
2020,6,13,50,-0.445,-0.483,-0.0746,-0.0811,.,-0.0604,0.095,0.0436,-0.429,-0.498
2020,6,13,51,-0.362,-0.406,-0.0766,-0.139,0.0614,-0.0526,-0.062,0.0894,-0.17,-0.536
2020,6,13,53,-0.46,-0.598,-0.159,-0.199,-0.207,-0.112,-0.304,0.0596,-0.168,-0.526
2020,6,13,54,-0.206,-0.56,0.0281,-0.122,0.03,0.038,0.232,0.073,-0.115,-0.356
2020,6,13,55,-0.369,-0.403,-0.0933,-0.115,-0.106,-0.0843,-0.047,0.0633,-0.208,-0.502
2020,6,13,56,-0.256,-0.507,-0.0234,-0.0193,-0.0405,-0.0236,-0.0488,0.0571,0.0083,-0.417
2020,6,14,1,-0.194,-0.394,-0.0214,-0.128,0.0149,-0.0237,0.0959,0.0753,-0.113,-0.463
2020,6,14,2,-0.301,-0.333,-0.117,-0.132,.,-0.0921,0.0082,-0.00526,-0.399,-0.52
2020,6,14,4,-0.391,-0.515,-0.123,-0.138,-0.138,-0.11,-0.175,0.0576,-0.156,-0.488
2020,6,14,5,-0.242,-0.525,0.00234,-0.158,0.0207,0.00213,0.0651,0.0641,-0.0204,-0.573
2020,6,14,6,-0.462,-0.645,-0.186,-0.195,-0.192,-0.17,-0.258,0.0918,-0.186,-0.583
2020,6,14,8,-0.413,-0.437,-0.128,-0.129,-0.0951,-0.134,-0.155,0.0666,-0.105,-0.522
2020,6,14,9,-0.458,-0.508,-0.12,-0.125,-0.137,-0.105,-0.0943,0.107,-0.152,-0.583
2020,6,14,10,-0.454,-0.586,-0.109,-0.114,-0.199,-0.104,-0.048,0.112,-0.0309,-0.491
2020,6,14,11,-0.563,-0.612,-0.227,-0.273,-0.0464,-0.144,-0.119,0.26,-0.293,-0.782
2020,6,14,12,-0.229,-0.468,-0.0484,-0.092,-0.0212,-0.0475,-0.0243,0.0676,-0.0365,-0.467
2020,6,14,13,-0.264,-0.51,-0.0786,-0.126,-0.0432,-0.0645,-0.0747,0.0895,-0.105,-0.513
2020,6,14,15,-0.304,-0.685,0.0125,0.000306,0.0428,0.03,0.0893,0.185,-0.00342,-0.44
2020,6,14,16,-0.207,-0.429,0.00132,-0.0943,0.0387,-0.000797,0.0632,0.0907,0.0177,-0.337
2020,6,14,17,-0.362,-0.545,-0.0949,-0.156,-0.0263,-0.0712,-0.0719,0.0581,-0.229,-0.485
2020,6,14,18,-0.27,-0.568,0.00891,0.0467,0.0895,-0.0217,0.159,0.0977,-0.0398,-0.438
2020,6,14,19,-0.445,-0.446,-0.129,-0.134,-0.0891,-0.133,-0.132,-0.154,-0.246,-0.486
2020,6,14,20,-0.273,-0.578,-0.0347,-0.0607,-0.0951,-0.00802,0.084,0.0531,-0.0786,-0.497
2020,6,14,21,-0.178,-0.501,0.0304,-0.00875,0.0228,0.0375,0.171,0.111,-0.00613,-0.371
2020,6,14,22,-0.203,-0.368,-0.0493,-0.0883,-0.0658,-0.0353,0.037,0.0127,0.111,-0.448
2020,6,14,23,-0.307,-0.418,0.00687,-0.0734,0.0421,0.00199,0.143,-0.021,-0.111,-0.401
2020,6,14,24,-0.401,-0.668,-0.137,-0.174,0.0136,-0.111,-0.149,0.0788,-0.282,-0.561
2020,6,14,25,-0.41,-0.513,-0.0808,-0.11,-0.0428,-0.0229,-0.0361,0.115,-0.219,-0.557
2020,6,14,26,-0.202,-0.353,0.00533,-0.0768,0.056,-0.00249,0.093,0.0768,-0.176,-0.431
2020,6,14,27,-0.413,-0.429,-0.0924,-0.0948,-0.0808,-0.0914,-0.065,0.0714,-0.179,-0.511
2020,6,14,28,-0.243,-0.734,-0.0524,-0.202,-0.00524,-0.118,0.0891,0.0848,0.0599,-0.457
2020,6,14,29,-0.337,-0.717,-0.0607,-0.125,-0.0529,-0.042,-0.0305,0.0824,-0.133,-0.518
2020,6,14,30,-0.392,-0.346,-0.0957,.,-0.143,-0.0833,-0.053,0.0649,-0.144,-0.459
2020,6,14,31,-0.322,-0.448,-0.0638,-0.075,-0.0553,-0.0607,0.0334,0.0397,-0.0117,-0.462
2020,6,14,32,-0.369,-0.568,-0.129,-0.0991,-0.125,-0.146,-0.143,0.151,-0.137,-0.473
2020,6,14,33,-0.343,-0.483,-0.0223,-0.053,-0.175,0.00795,0.00314,0.0695,-0.153,-0.395
2020,6,14,34,-0.429,-0.367,-0.0867,-0.122,-0.00522,-0.0423,-0.24,0.206,-0.156,-0.555
2020,6,14,35,-0.504,-0.654,-0.157,-0.0837,-0.183,-0.153,-0.103,0.237,0.0504,-0.535
2020,6,14,36,-0.424,-0.605,-0.094,-0.138,-0.0244,-0.0651,-0.177,0.118,-0.228,-0.51
2020,6,14,37,-0.354,-0.53,-0.103,-0.141,-0.0512,-0.102,-0.0969,0.0621,-0.0925,-0.526
2020,6,14,38,-0.18,-0.39,-0.00959,-0.0353,0.0412,-0.00449,0.0886,0.0617,-0.0986,-0.355
2020,6,14,39,-0.263,-0.536,-0.00501,-0.136,0.0571,-0.00609,0.146,0.095,-0.17,-0.439
2020,6,14,40,-0.215,-0.49,-0.0277,-0.0454,0.0156,-0.042,0.0516,0.0526,-0.0969,-0.418
2020,6,14,41,-0.465,-0.431,-0.148,-0.15,-0.181,-0.143,-0.166,0.0324,-0.152,-0.57
2020,6,14,42,-0.398,-0.534,-0.0823,-0.115,-0.0547,-0.0802,-0.0961,0.101,-0.252,-0.482
2020,6,14,44,-0.538,-0.786,-0.202,-0.144,-0.27,-0.234,-0.136,-0.0294,-0.108,-0.494
2020,6,14,45,-0.209,-0.519,-0.0359,-0.0882,-0.000151,-0.0375,0.000507,0.0749,-0.0773,-0.461
2020,6,14,46,-0.454,-0.418,-0.168,-0.156,-0.269,-0.152,-0.128,-0.027,-0.0801,-0.54
2020,6,14,47,-0.108,-0.414,0.0369,-0.0599,0.0999,-0.00407,0.197,0.0799,-0.00361,-0.427
2020,6,14,48,-0.29,-0.519,-0.0699,-0.106,-0.0379,-0.0566,-0.0895,0.0773,-0.0857,-0.491
2020,6,14,49,-0.337,-0.467,-0.106,-0.126,-0.105,-0.0908,-0.207,0.168,-0.102,-0.477
2020,6,14,50,-0.445,-0.432,-0.0729,-0.102,.,-0.0531,0.0702,0.029,-0.414,-0.497
2020,6,14,51,-0.355,-0.415,-0.0782,-0.14,0.0462,-0.0507,-0.0705,0.0738,-0.173,-0.535
2020,6,14,53,-0.451,-0.587,-0.155,-0.197,-0.212,-0.106,-0.298,0.0455,-0.187,-0.523
2020,6,14,54,-0.209,-0.573,0.0202,-0.13,0.0233,0.029,0.251,0.0774,-0.0887,-0.376
2020,6,14,55,-0.366,-0.423,-0.0959,-0.116,-0.11,-0.0873,-0.0533,0.0488,-0.221,-0.504
2020,6,14,56,-0.249,-0.488,-0.0291,-0.00987,-0.0374,-0.033,-0.0702,0.0346,0.0355,-0.425
2020,6,15,1,-0.196,-0.38,-0.0277,-0.115,0.00875,-0.0356,0.0614,0.0567,-0.113,-0.463
2020,6,15,2,-0.272,-0.389,-0.107,-0.108,.,-0.112,-0.0156,-0.00327,-0.354,-0.477
2020,6,15,4,-0.388,-0.411,-0.121,-0.136,-0.125,-0.112,-0.176,0.0361,-0.138,-0.491
2020,6,15,5,-0.248,-0.432,0.0147,-0.135,0.0324,0.0144,0.0699,0.0766,-0.0499,-0.55
2020,6,15,6,-0.459,-0.637,-0.188,-0.196,-0.186,-0.175,-0.254,0.0776,-0.181,-0.583
